addedAt,addedBy,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,albumType,albumUpc,albumUrl,artistFollowers,artistGenres,artistName,artistPopularity,artistUrl,isLikedByUser,isLocal,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackIsrc,trackName,trackNumber,trackPopularity,trackUrl
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Juanfran,Como Llora,54,DN7 Music,2020-02-07,single,194491923273,https://open.spotify.com/album/2AVlVJLLSUfFx1oePPiNMl,129680,"Pop Reggaeton, Urbano Espanol",Juanfran,47,https://open.spotify.com/artist/7zY0DMisq1oYXvNNgGwHBY,false,stream,,03:07,0.183,0.827,0.629,0.0,6,0.084,-3.966,0,0.185,88.064,4,0.486,QM4TW2044943,Como Llora,1,61,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Melendi,Con La Luna Llena,34,Parlophone Spain,2007-06-01,single,0094639674251,https://open.spotify.com/album/2BVsK56qmfZIGO2qOP1k6b,3673281,"Spanish Pop, Spanish Pop Rock",Melendi,73,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,false,stream,,03:48,0.702,0.68,0.856,0.0,4,0.0893,-6.516,1,0.158,163.941,4,0.673,ES5080600389,Con la luna llena,1,41,https://open.spotify.com/track/4OGXstmh9yC3o7OIhdQMEM
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Mr. Chris,Cosita Bonita,32,Blanco y Negro Latino,2013-01-01,single,8421597076933,https://open.spotify.com/album/2GwtTm3r453Al5mOV2ArBc,2228,Electro Latino,Mr. Chris,20,https://open.spotify.com/artist/3ByhvM0DcwHqI25v9mxVXV,false,stream,,03:13,0.0534,0.822,0.934,0.0,0,0.0649,-2.164,1,0.0653,124.975,4,0.97,ES51I1100082,Cosita Bonita - Radio Edit,1,39,https://open.spotify.com/track/0LxeutyTlaT6i4pPJJehvC
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Melendi,Ahora,64,Sony Music Entertainment,2018-03-09,album,886446942353,https://open.spotify.com/album/2cx8aUPxZ0GvVJkJdNXeOM,3673281,"Spanish Pop, Spanish Pop Rock",Melendi,73,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,false,stream,Alejandro Sanz & Arkano,03:39,0.356,0.831,0.777,0.0,11,0.0796,-4.456,0,0.174,95.973,4,0.598,ES5021800006,Déjala Que Baile (with Alejandro Sanz & Arkano),6,68,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Tito Kunlao,Con los del Guero,3,Urban Media Digital,2020-07-30,single,8445162164566,https://open.spotify.com/album/349pU4uFq4QnBxVKdNIKWg,207,,Tito Kunlao,3,https://open.spotify.com/artist/0llJcMExy9zFNZZsc8t574,false,stream,,01:53,0.0429,0.767,0.784,1.94E-5,9,0.0678,-8.145,0,0.0362,126.988,4,0.798,ES71G2035248,Con los del Guero,1,6,https://open.spotify.com/track/2MvwUw9JPLlsUoMbIKPsMb
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,David Bisbal,Tú Y Yo,0,Universal Music Group,2014-01-01,album,00602537727223,https://open.spotify.com/album/35uqGSXgZlJHsgbfRg7Fiq,4452426,"Latin Arena Pop, Latin Pop, Spanish Pop, Spanish Pop Rock",David Bisbal,68,https://open.spotify.com/artist/5gOJTI4TusSENizxhcG7jB,false,stream,,03:33,0.321,0.651,0.82,0.0,0,0.0921,-4.642,1,0.0316,153.958,4,0.718,ES5701301245,Diez Mil Maneras,3,0,https://open.spotify.com/track/6iNslHvfyjYMpr6OxoZiWc
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Melendi,Caminando Por La Vida [USA Release],38,Parlophone Spain,2008-04-22,album,5099921209857,https://open.spotify.com/album/3L43o0Cu2mP6YL0Ias5CmY,3673281,"Spanish Pop, Spanish Pop Rock",Melendi,73,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,false,stream,,03:50,0.242,0.702,0.764,0.0,2,0.28,-3.942,0,0.0327,128.002,4,0.439,ES5080700526,Con Sólo Una Sonrisa - Remasterized;2003 Remastered Version,1,30,https://open.spotify.com/track/0ZTgrveCXfppl1c3PWTS7y
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Melendi,Sin Noticias De Holanda,67,Parlophone Spain,2006-07-03,album,0094637003251,https://open.spotify.com/album/3iQWCOqfiOEh5bXqbGD9oB,3673281,"Spanish Pop, Spanish Pop Rock",Melendi,73,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,false,stream,,03:47,0.401,0.816,0.758,0.0,7,0.0592,-5.206,1,0.171,95.036,4,0.892,ES5080600385,Desde mi ventana - 2006 Remastered Version,2,50,https://open.spotify.com/track/12YCTXfmP10Fq1ycFADcAn
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Estopa,Estopa,0,Ariola,1999-10-18,album,743216865826,https://open.spotify.com/album/3ofSlB873UvD6Tym8mK3Od,1852109,"Pop Flamenco, Rumba, Spanish Pop",Estopa,70,https://open.spotify.com/artist/5ZqnEfVdEGmoPxtELhN7ai,false,stream,,03:22,0.216,0.499,0.721,9.74E-6,9,0.295,-9.615,0,0.0564,140.4,4,0.843,ES5029900147,Como Camaron,8,0,https://open.spotify.com/track/1cKppklUXe5hwGnH3SEoa9
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Estopa,Allenrok,58,Ariola,2008-02-22,album,886972352121,https://open.spotify.com/album/4H8OQ4R2wcTRiuALOyiOzU,1852109,"Pop Flamenco, Rumba, Spanish Pop",Estopa,70,https://open.spotify.com/artist/5ZqnEfVdEGmoPxtELhN7ai,false,stream,,03:17,0.265,0.513,0.952,0.0,7,0.111,-2.444,0,0.169,179.867,4,0.603,ES5020700661,Cuando Amanece,1,56,https://open.spotify.com/track/18vQR2z7H92WtRRzFupzva
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Estopa,Allenrok,58,Ariola,2008-02-22,album,886972352121,https://open.spotify.com/album/4H8OQ4R2wcTRiuALOyiOzU,1852109,"Pop Flamenco, Rumba, Spanish Pop",Estopa,70,https://open.spotify.com/artist/5ZqnEfVdEGmoPxtELhN7ai,false,stream,,03:03,0.0444,0.717,0.853,4.51E-6,8,0.114,-3.731,1,0.0417,96.975,4,0.894,ES5020700662,Cuerpo Triste,2,52,https://open.spotify.com/track/019Edrk4pgqKFYHnc1e5F9
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,LAS QUE NO IBAN A SALIR,74,Rimas Entertainment LLC,2020-05-10,album,195081580067,https://open.spotify.com/album/4gvQO5mEuhbMSrLIuwXkmz,7286691,"Reggaeton, Trap Latino, Urbano Latino",Jhayco,81,https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1,false,stream,Bad Bunny,03:47,0.0926,0.813,0.616,0.0,3,0.122,-8.867,0,0.0773,93.0,4,0.347,USUM72010288,CÓMO SE SIENTE - Remix,8,0,https://open.spotify.com/track/6KFjMJJq8UZpfUyDgeH0Yl
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Kidd Keo,Como vas?,50,WEA Latina,2020-03-08,single,190296831850,https://open.spotify.com/album/4mFSKgbd7jijlkUth8Yr0w,2785272,"Drill Espanol, Trap Latino, Trap Triste, Urbano Espanol, Urbano Latino",Kidd Keo,69,https://open.spotify.com/artist/0VZrPa7mWAYXH4CwmYk8Km,false,stream,,02:40,0.0918,0.886,0.57,0.0,10,0.214,-7.841,1,0.175,144.017,4,0.805,USWL12000049,Como vas?,1,57,https://open.spotify.com/track/77E6BhaBLsIMmW5nAyXGTy
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,La Mafia del Amor x El Combo Perfecto & El Combo Perfecto,La Disco Resplandece,51,Sony Music Entertainment,2015-04-06,single,886445170931,https://open.spotify.com/album/5E1rsUpU76n6HXelxZWf2a,87700,Urbano Espanol,La Mafia del Amor x El Combo Perfecto,37,https://open.spotify.com/artist/4Ejyn899EXnQc0PhfKC7wY,false,stream,El Combo Perfecto,03:49,0.0256,0.779,0.607,0.0,4,0.0925,-8.329,0,0.0661,92.003,4,0.578,ES5021500480,La Disco Resplandece,1,58,https://open.spotify.com/track/1D5K4XGfR7URwIgtx1c1rO
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Myke Towers,La Playa,64,2019 Casablanca Records & One World Music | Distributed by GLAD Empire,2019-04-09,single,193483714905,https://open.spotify.com/album/5PCQtgStgFE0UMZXd9YuYz,13855362,"Reggaeton, Trap Latino, Urbano Latino",Myke Towers,86,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,false,stream,,03:27,0.108,0.796,0.683,0.0,10,0.107,-2.754,0,0.15,140.108,4,0.353,QM6MZ1924281,La Playa,1,71,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Nio Garcia & Anuel AA & Myke Towers,La Jeepeta (Remix),65,"2020 Flow La Movie, Inc. | Powered by GLAD Empire, LLC",2020-04-24,single,195081507514,https://open.spotify.com/album/5emzM1P5GGeroiivNQgCq4,5232597,"Reggaeton, Trap Latino, Urbano Latino",Nio Garcia,69,https://open.spotify.com/artist/5hdhHgpxyniooUiQVaPxQ0,false,stream,Anuel AA & Myke Towers & Brray & Juanka,05:45,0.3,0.815,0.715,4.83E-6,4,0.091,-4.65,0,0.207,176.007,4,0.786,QM6MZ2057011,La Jeepeta - Remix,1,72,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,YHLQMDLG,90,Rimas Entertainment LLC,2020-02-29,album,195081078724,https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,,02:43,0.0861,0.685,0.848,7.14E-6,8,0.0783,-4.561,0,0.0858,179.87,4,0.761,QM4TX2030889,La Difícil,2,78,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,YHLQMDLG,90,Rimas Entertainment LLC,2020-02-29,album,195081078724,https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,Daddy Yankee,03:26,0.0326,0.744,0.868,0.0,1,0.0822,-4.524,1,0.047,93.037,4,0.586,QM4TX2030933,La Santa,4,82,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,YHLQMDLG,90,Rimas Entertainment LLC,2020-02-29,album,195081078724,https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,Sech,03:30,0.267,0.85,0.536,3.89E-5,1,0.0996,-5.161,1,0.0599,96.029,4,0.505,QM4TW2090210,Ignorantes,11,73,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Jay Wheeler & DJ Nelson,Platonicos,80,Linked Music / Dynamic Records / EMPIRE,2020-06-12,album,194690234286,https://open.spotify.com/album/5sEpXan86hEcM8eZSAoWhw,3812729,"Reggaeton, Trap Latino, Urbano Latino",Jay Wheeler,76,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,false,stream,DJ Nelson & Myke Towers,03:39,0.269,0.845,0.677,9.17E-4,11,0.108,-4.798,0,0.136,90.013,4,0.68,USUYG1313832,La Curiosidad,4,85,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Dudi,Like Aron Piper,0,Dudiipxssy,2020-06-27,single,195396400883,https://open.spotify.com/album/5uWa1R5LdSJKFZIheHHwtQ,40592,Rap Espanol,Dudi,43,https://open.spotify.com/artist/2T3D6kBjXg7ofm7GXBaDQU,false,stream,Bejaa,02:02,0.566,0.828,0.585,7.55E-4,7,0.0815,-12.248,0,0.0733,119.773,4,0.275,QZHN82029706,Like Aron Piper,1,0,https://open.spotify.com/track/5H53V6imGIWyDPsfVwH1Hi
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Arrebato,Mundología,50,Parlophone Spain,2008-04-29,album,5099921645051,https://open.spotify.com/album/6AY5irVK6lp1Yzcnwknlet,749342,"Pop Flamenco, Rumba, Spanish Pop",El Arrebato,56,https://open.spotify.com/artist/2dJyJptNE5bMmbN6z08iNJ,false,stream,,03:42,0.21,0.734,0.889,0.0,8,0.0246,-6.252,0,0.0713,108.057,4,0.955,ES5080800469,Hoy todo va a salirme bien,3,50,https://open.spotify.com/track/1O6Sep0cC9AU8U0qKIjZws
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Canto Del Loco,Estados de Animo,66,Ariola,2003-01-01,album,828768714225,https://open.spotify.com/album/6Fs4ZLz6N8IZtXR20zjwjy,991432,"Latin Arena Pop, Spanish Pop, Spanish Pop Rock",El Canto Del Loco,63,https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj,false,stream,,03:11,0.293,0.629,0.937,0.0,1,0.0744,-2.84,1,0.115,101.022,4,0.946,ES5020300138,La Madre de Jose,2,63,https://open.spotify.com/track/3l8Ennt1PqShViwh0tkWuc
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Canto Del Loco,Estados de Animo,66,Ariola,2003-01-01,album,828768714225,https://open.spotify.com/album/6Fs4ZLz6N8IZtXR20zjwjy,991432,"Latin Arena Pop, Spanish Pop, Spanish Pop Rock",El Canto Del Loco,63,https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj,false,stream,,04:08,0.0119,0.615,0.763,0.0,9,0.0648,-4.142,1,0.0294,131.022,4,0.426,ES5020300151,Insoportable,4,63,https://open.spotify.com/track/6FstWkgRdHagqJ6qjDbiK0
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Cali Y El Dandee,3 A.M.,67,Cali y El Dandee Catalog,2012-01-01,album,00602537115808,https://open.spotify.com/album/6HS9TsSBYFKwALTeRPvcdI,3840537,"Colombian Pop, Electro Latino, Latin Pop, Reggaeton, Reggaeton Colombiano, Trap Latino, Urbano Latino",Cali Y El Dandee,67,https://open.spotify.com/artist/5DUlefCLzVRzNWaNURTFpK,false,stream,Natalia Bautista,03:35,0.0392,0.769,0.918,7.86E-6,4,0.0552,-3.04,1,0.0773,124.063,4,0.961,ES5701200849,La Playa,2,33,https://open.spotify.com/track/2kCZQaAWsatwQHODJdkAbF
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Daddy Yankee,Prestige,78,Capitol Latin,2012-01-01,album,05099931916752,https://open.spotify.com/album/6Hu1DObY1WeKWxHfeaOcFg,33208019,"Latin Hip Hop, Reggaeton, Trap Latino, Urbano Latino",Daddy Yankee,85,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,false,stream,,03:44,0.0838,0.806,0.875,0.00192,7,0.065,-3.817,1,0.088,125.063,4,0.917,USNPD1200128,Limbo,10,78,https://open.spotify.com/track/3pDhN3qB33AOPhQEkUCaWt
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,La Nueva Escuela & Omar Montes,La Rubia (Remix 2),53,829Music Mundial LLC,2019-04-19,single,193872291468,https://open.spotify.com/album/6NUJ7KPZh3l3QZemQoVa0a,98135,Dembow,La Nueva Escuela,44,https://open.spotify.com/artist/7mcJN2bWqCv7jvykgHp4KN,false,stream,Omar Montes,03:30,0.319,0.759,0.717,6.57E-6,7,0.378,-4.194,1,0.133,109.888,4,0.761,QZ5FN1988753,La Rubia - Remix 2,1,60,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Kidd Keo,Igot,49,Dbtrap Records,2018-04-12,single,192914195641,https://open.spotify.com/album/6O0DDX97FfbyzC7Nw720sw,2785272,"Drill Espanol, Trap Latino, Trap Triste, Urbano Espanol, Urbano Latino",Kidd Keo,69,https://open.spotify.com/artist/0VZrPa7mWAYXH4CwmYk8Km,false,stream,,03:15,0.224,0.93,0.558,0.0,5,0.0928,-6.329,0,0.197,139.979,4,0.787,usdy41804352,Igot,1,56,https://open.spotify.com/track/5Dp8iBqAjkmh3kRX9bNPM7
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Farruko,Farruko Presents Los Menores,0,Carbon Fiber Music,2016-02-22,album,792278022494,https://open.spotify.com/album/6PHs1TbnxnSHrRBh9XXTGf,15390301,"Reggaeton, Trap Latino, Urbano Latino",Farruko,82,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,false,stream,,03:41,0.165,0.729,0.926,0.0,2,0.154,-3.889,1,0.096,93.022,4,0.612,QMHUY1558396,Lejos de Aquí,3,0,https://open.spotify.com/track/1v7OKYgEFT2MAdo3AJ9GOc
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Nyno Vargas & Omar Montes,"Hola, Nena (feat. Omar Montes)",36,WM Spain,2020-04-24,single,190295228507,https://open.spotify.com/album/6XUoKk9crPXL30WNDhBY9F,278581,"Flamenco Urbano, Pop Flamenco, Spanish Hip Hop",Nyno Vargas,54,https://open.spotify.com/artist/2dkbKcHXhN7ooFBdqAV76G,false,stream,Omar Montes,03:10,0.469,0.749,0.772,1.14E-6,8,0.0935,-2.976,0,0.243,179.896,4,0.718,ES5152000323,"Hola, Nena (feat. Omar Montes)",1,43,https://open.spotify.com/track/2EAwcFW9NeuhnZ0q5aYhFL
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,J Balvin & Bad Bunny,OASIS,85,Universal Music Latino / Rimas,2019-06-28,album,00602508052514,https://open.spotify.com/album/6ylFfzx32ICw4L1A7YWNLN,36554604,"Reggaeton, Reggaeton Colombiano, Trap Latino, Urbano Latino",J Balvin,85,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,false,stream,Bad Bunny,04:02,0.152,0.754,0.646,1.85E-5,7,0.108,-5.795,1,0.317,176.089,4,0.429,USUM71911618,LA CANCIÓN,5,86,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,X 100PRE,86,Rimas Entertainment LLC,2018-12-23,album,193483317984,https://open.spotify.com/album/7CjJb2mikwAWA1V6kewFBF,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,El Alfa,05:00,0.0327,0.655,0.725,0.00264,0,0.0611,-5.497,1,0.188,125.8,4,0.326,QM7281884731,La Romana,11,77,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Maná,Six Pack: Maná - EP,57,WM Mexico,2010-03-16,single,825646821334,https://open.spotify.com/album/7gBsvCKyShR2OQ6h0RXF28,10406038,"Latin Arena Pop, Latin Pop, Latin Rock, Mexican Pop, Mexican Rock, Rock En Espanol",Maná,77,https://open.spotify.com/artist/7okwEbXzyT2VffBmyQBWLz,false,stream,,05:17,0.027,0.527,0.898,0.0,0,0.0686,-3.624,0,0.0367,162.058,4,0.462,MXF150600448,Labios Compartidos,5,54,https://open.spotify.com/track/0vyEatwgB5xaBkmyXWqf3x
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Melendi,Volvamos a empezar (Deluxe edition),62,WM Spain,2010-10-29,album,825646764242,https://open.spotify.com/album/1O2K1CtGy9oNUPkmOKLnAx,3673281,"Spanish Pop, Spanish Pop Rock",Melendi,73,https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4,false,stream,,04:08,0.00758,0.666,0.555,7.89E-6,6,0.0676,-5.646,1,0.0289,110.006,4,0.493,ES5151001366,Perdóname ángel,9,37,https://open.spotify.com/track/4SiNKXxpfc2DQJ6Yepa6kZ
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Barrio,La Voz de Mi Silencio,61,Flamenco Abierto,2007-10-15,album,885686025086,https://open.spotify.com/album/1RacF7aBTmh3uzx5p5dvK4,1161504,"Pop Flamenco, Rock Andaluz, Rumba, Spanish Pop",El Barrio,60,https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ,false,stream,,04:20,0.239,0.632,0.944,0.0,1,0.125,-3.065,1,0.0476,166.925,4,0.934,ES5160700786,Pa' Madrid,3,62,https://open.spotify.com/track/3G0C3Z9H9CLejvrkWbGBb7
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Various Artists,Canciones De Oro,9,Sony Music Media,2001-07-30,compilation,5099750440926,https://open.spotify.com/album/1buxJKbufImDrhSUCcF4nX,217712,"Cantautor, Rumba, Spanish New Wave, Spanish Pop",Antonio Flores,49,https://open.spotify.com/artist/6GwZIG7UlxQR6n9kO8QlV6,false,stream,,03:33,0.719,0.6,0.735,1.87E-6,0,0.239,-10.5,1,0.0388,139.823,4,0.71,ES5118001337,No Dudaria,3,8,https://open.spotify.com/track/0SvGlqERHzfOOzNiifKQwh
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Dipy,Par-Tusa,44,MOJO,2020-02-07,single,018736322037,https://open.spotify.com/album/1gg1qZMNUpw9Tsp7pbJoAo,320648,"Cuarteto, Cumbia Pop, Cumbia Villera",El Dipy,45,https://open.spotify.com/artist/2Bof5crSbhfBwf2pHNjPlw,false,stream,,03:10,0.268,0.787,0.843,0.0,2,0.0471,-2.953,1,0.0434,96.997,4,0.966,USANG2013843,Par-Tusa,1,51,https://open.spotify.com/track/7iZSr3NiHlqJGAJmlfd3Ru
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Duki & Leby,No Me Llores,0,Dale Play Records,2018-08-10,single,192914990581,https://open.spotify.com/album/1icQUm91R0BRAMckJHyLwQ,10024359,"Argentine Hip Hop, Trap Argentino, Trap Latino, Trap Triste, Urbano Latino",Duki,82,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,false,stream,Leby,03:11,0.665,0.538,0.676,7.98E-6,11,0.135,-8.846,0,0.038,82.522,3,0.158,ARBEC1800065,No Me Llores,1,0,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Natos y Waor,Cicatrices,0,Natos y Waor,2018-02-13,album,8433391443255,https://open.spotify.com/album/1lASvFkra4rNUh4QNZS0u1,786451,"Rap Underground Espanol, Spanish Hip Hop, Urbano Espanol",Natos y Waor,64,https://open.spotify.com/artist/1QJbbsxg2wqidJj51d3otw,false,stream,,04:06,0.359,0.671,0.718,2.21E-5,10,0.159,-5.385,0,0.0541,77.971,4,0.145,ESA011800900,Piratas,1,0,https://open.spotify.com/track/3qip0w84KOrKFeXV8THbSi
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Barrio,Las Playas de Invierno,57,Flamenco Abierto,2005-12-05,album,885686035054,https://open.spotify.com/album/1ltG0BKmeh1MAp4f7IfOX0,1161504,"Pop Flamenco, Rock Andaluz, Rumba, Spanish Pop",El Barrio,60,https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ,false,stream,,03:47,0.328,0.615,0.898,0.0,5,0.113,-3.575,1,0.284,78.861,4,0.245,ES5160500299,Querida Enemiga,5,55,https://open.spotify.com/track/56qL4eC7JW9vbWiSaQu8FO
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Jhayco & J Balvin & Bad Bunny,No Me Conoce (Remix),1,N&E Entertainment LLC,2019-05-17,single,00602577866623,https://open.spotify.com/album/2t2aNgqXTXuCh9fqT05g9U,7286691,"Reggaeton, Trap Latino, Urbano Latino",Jhayco,81,https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1,false,stream,J Balvin & Bad Bunny,05:07,0.144,0.794,0.79,0.0,10,0.0893,-3.855,0,0.0599,91.984,4,0.577,USUM71908293,No Me Conoce - Remix,1,4,https://open.spotify.com/track/7rknFhrVDyxzTJkPSf7LoW
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Thalia,Valiente,64,Sony Music Latin,2018-11-09,album,886447357538,https://open.spotify.com/album/2vcyOtFtWOYuQ6j4AH2FIG,4806954,"Latin Pop, Mexican Pop",Thalia,68,https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb,false,stream,NATTI NATASHA,03:37,0.175,0.837,0.784,0.0,7,0.0897,-4.531,0,0.101,94.036,4,0.748,USSD11800192,No Me Acuerdo,1,69,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Estopa,Más Destrangis,45,Ariola,2002-04-01,album,888880499646,https://open.spotify.com/album/2wWIe9TsnHWEcWWzwfzALC,1852109,"Pop Flamenco, Rumba, Spanish Pop",Estopa,70,https://open.spotify.com/artist/5ZqnEfVdEGmoPxtELhN7ai,false,stream,,04:00,0.503,0.539,0.675,0.0,10,0.0983,-5.474,0,0.0793,130.946,4,0.626,ES5020100794,Partiendo la Pana,11,32,https://open.spotify.com/track/1vwwz3qtkIxxJqhlHY40Tv
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Lérica & Omar Montes & Abraham Mateo,Pegamos Tela,42,Universal Music Spain S.L.,2020-01-16,single,00602508642180,https://open.spotify.com/album/3frb0kzyPtfEblL13PrmHQ,88038,Spanish Pop,Lérica,55,https://open.spotify.com/artist/4d3kmfoZBTuUPSUjgP45uo,false,stream,Omar Montes & Abraham Mateo,03:07,0.086,0.679,0.857,0.0,2,0.245,-3.137,1,0.0783,169.999,4,0.855,ES5701901719,Pegamos Tela,1,50,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
